,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,Month,year
3216,0,49512.0,66192.0,0.0,0.0,33255.36,0.0,0.0,2,1975
3217,10,31200.0,53496.0,0.0,0.0,66.24,0.0,0.0,9,1962
3218,20,49512.0,66192.0,0.0,0.0,-605.82,0.0,23289.6,10,1956
3219,16,67656.0,143952.0,0.0,0.0,0.0,0.0,17631.72,7,1980
3220,19,22879.56,38749.56,0.0,0.0,2350.7,0.0,0.0,2,1987
3221,15,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1984
3222,8,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,6,1974
3223,18,22879.56,38749.56,0.0,0.0,5913.7,0.0,0.0,9,1951
3224,18,22879.56,38749.56,0.0,0.0,675.0,0.0,0.0,10,1961
3225,0,46764.0,82152.0,0.0,0.0,650.0,0.0,17631.72,4,1989
3226,13,22879.56,38749.56,0.0,0.0,4303.85,0.0,0.0,8,1988
3227,6,85188.0,150792.0,0.0,0.0,0.0,0.0,17631.72,11,1962
3228,3,22879.56,38749.56,0.0,0.0,559.9,0.0,0.0,3,1955
3229,9,97968.0,187176.0,0.0,0.0,0.0,0.0,233.64,1,1958
3230,19,42180.0,74076.0,0.0,0.0,650.0,0.0,9329.16,11,1983
3231,14,49512.0,66192.0,0.0,0.0,17194.76,0.0,0.0,2,1960
3232,18,22879.56,38749.56,0.0,0.0,2184.0,0.0,0.0,4,1982
3233,18,22879.56,38749.56,0.0,0.0,614.25,0.0,0.0,4,1952
3234,0,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,6,1973
3235,20,59076.0,131088.0,0.0,0.0,0.0,0.0,17631.72,10,1988
3236,2,59076.0,131088.0,0.0,0.0,7322.48,0.0,17631.72,10,1983
3237,14,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,4,1964
3238,4,85188.0,150792.0,0.0,0.0,9168.48,0.0,17631.72,10,1964
3239,6,34152.0,59976.0,0.0,0.0,2716.6,0.0,15534.24,6,1974
3240,11,22879.56,38749.56,0.0,0.0,275.63,0.0,0.0,6,1979
3241,2,30024.0,108996.0,0.0,0.0,231.0,0.0,23270.64,11,1955
3242,14,22879.56,38749.56,0.0,0.0,1559.8,0.0,0.0,3,1978
3243,21,22879.56,38749.56,0.0,0.0,706.85,0.0,0.0,9,1984
3244,8,67656.0,143952.0,0.0,0.0,4000.0,0.0,9319.08,5,1973
3245,20,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,4,1973
3246,18,22879.56,38749.56,0.0,0.0,3189.2,0.0,0.0,7,1986
3247,6,22879.56,38749.56,0.0,0.0,100.1,0.0,0.0,11,1958
3248,2,50148.0,71304.0,0.0,0.0,1023.79,0.0,23270.64,11,1987
3249,18,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,7,1958
3250,8,22879.56,38749.56,0.0,0.0,604.8,0.0,0.0,12,1951
3251,6,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,9,1969
3252,7,22879.56,38749.56,0.0,0.0,1806.25,0.0,0.0,6,1969
3253,20,34152.84,333105.48,0.0,575.4,9.5,0.0,0.0,4,1971
3254,10,38688.0,67980.0,848.32,0.0,137.68,0.0,0.0,5,1962
3255,17,44712.0,157800.0,0.0,0.0,488.0,0.0,9716.28,11,1988
3256,1,22879.56,38749.56,0.0,0.0,3285.0,0.0,0.0,5,1983
3257,9,22879.56,38749.56,0.0,0.0,1524.0,0.0,0.0,5,1964
3258,12,58788.0,110148.0,0.0,0.0,-116.82,0.0,7591.13,3,1967
3259,18,132.0,2880.0,0.0,0.0,3600.0,0.0,0.0,7,1981
3260,1,61812.0,115416.0,0.0,0.0,0.0,0.0,5121.41,1,1956
3261,12,59076.0,131088.0,0.0,0.0,0.0,0.0,23270.64,8,1957
3262,6,27180.0,201276.0,0.0,0.0,0.0,0.0,14.94,2,1970
3263,10,54648.0,77856.0,0.0,0.0,1023.79,0.0,9329.16,4,1978
3264,7,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,8,1960
3265,7,56184.0,86820.0,40258.75,0.0,5975.12,0.0,9056.52,11,1954
3266,6,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,10,1977
3267,7,38544.0,67692.0,0.0,33.82,0.0,0.0,0.0,7,1972
3268,14,85188.0,150792.0,0.0,0.0,20165.82,0.0,17631.72,11,1968
3269,18,85188.0,150792.0,0.0,0.0,0.0,0.0,0.0,12,1958
3270,1,42264.0,74256.0,145.99,0.0,1445.0,0.0,17518.39,9,1953
3271,2,62592.0,117252.0,0.0,0.0,6773.19,0.0,23634.92,4,1987
3272,6,22879.56,38749.56,0.0,0.0,3635.25,0.0,0.0,2,1966
3273,9,44712.0,157800.0,0.0,0.0,138.0,0.0,17631.72,3,1962
3274,10,59076.0,131088.0,0.0,0.0,0.0,0.0,67.23,9,1958
3275,16,85188.0,150792.0,0.0,0.0,0.0,0.0,89.64,9,1955
3276,14,67656.0,143952.0,0.0,0.0,17123.95,0.0,9237.72,4,1960
3277,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1974
3278,10,74988.0,140976.0,0.0,0.0,10156.4,0.0,17631.72,1,1984
3279,19,22879.56,38749.56,0.0,0.0,55.0,0.0,0.0,5,1988
3280,21,22879.56,38749.56,0.0,0.0,1738.0,0.0,0.0,7,1968
3281,18,85188.0,150792.0,0.0,0.0,26004.84,0.0,23270.64,5,1974
3282,10,49512.0,66192.0,0.0,0.0,0.0,0.0,23270.64,3,1952
3283,9,59076.0,131088.0,0.0,0.0,0.0,0.0,9237.72,3,1985
3284,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,2,1952
3285,2,22879.56,38749.56,0.0,0.0,1610.4,0.0,0.0,5,1977
3286,23,56316.0,98904.0,0.0,0.0,650.0,0.0,23270.64,3,1981
3287,4,59076.0,131088.0,0.0,0.0,3964.07,0.0,9999.43,2,1960
3288,6,22879.56,38749.56,0.0,0.0,2094.25,0.0,0.0,5,1975
3289,2,31200.0,48888.0,0.0,0.0,5399.6,0.0,89.64,10,1975
3290,6,22879.56,38749.56,0.0,0.0,1004.35,0.0,0.0,5,1953
3291,14,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,3,1971
3292,14,33060.0,58080.0,0.0,241.06,404.25,0.0,3849.05,8,1961
3293,2,147240.0,255060.0,0.0,0.0,0.0,0.0,0.0,5,1968
3294,3,22879.56,38749.56,0.0,0.0,273.0,0.0,0.0,10,1983
3295,8,22879.56,38749.56,0.0,0.0,4284.5,0.0,0.0,7,1968
3296,19,22879.56,38749.56,0.0,0.0,1383.9,0.0,0.0,3,1953
3297,20,49512.0,66192.0,0.0,0.0,6377.6,0.0,0.0,5,1986
3298,1,49512.0,66192.0,0.0,0.0,1062.93,0.0,0.0,4,1958
3299,9,59076.0,131088.0,0.0,0.0,2500.0,0.0,0.0,2,1963
3300,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1976
3301,21,37380.0,65700.0,0.0,0.0,650.0,0.0,9329.16,3,1957
3302,2,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,1,1970
3303,6,59076.0,131088.0,0.0,0.0,10742.6,0.0,8998.68,2,1989
3304,0,22879.56,38749.56,0.0,0.0,657.86,0.0,0.0,5,1959
3305,16,22879.56,38749.56,0.0,0.0,7060.05,0.0,0.0,7,1972
3306,20,22879.56,38749.56,0.0,0.0,4039.5,0.0,0.0,10,1985
3307,10,28152.0,66204.0,0.0,0.0,3963.73,0.0,0.0,7,1973
3308,10,44220.0,62556.0,0.0,0.0,1048.79,0.0,9329.16,9,1986
3309,9,34152.0,59976.0,0.0,0.0,650.0,0.0,23270.64,6,1981
3310,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1952
3311,2,28152.0,66204.0,0.0,0.0,55.0,0.0,0.0,6,1988
3312,2,85188.0,150792.0,0.0,0.0,8639.0,0.0,9237.72,2,1956
3313,18,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,12,1968
3314,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1962
3315,12,28152.0,66204.0,0.0,0.0,2450.01,0.0,0.0,12,1985
3316,10,41868.0,73548.0,0.0,0.0,0.0,0.0,0.0,5,1976
3317,19,41232.0,72408.0,2204.22,0.0,650.0,0.0,22710.84,7,1950
3318,4,67656.0,143952.0,0.0,0.0,3449.37,0.0,23270.64,1,1959
3319,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1972
3320,0,56316.0,98904.0,0.0,512.33,650.0,0.0,0.0,8,1956
3321,22,49512.0,66192.0,0.0,0.0,27873.31,0.0,3902.54,7,1953
3322,22,49512.0,66192.0,0.0,0.0,4901.62,0.0,9748.39,2,1959
3323,3,22879.56,38749.56,0.0,0.0,1952.5,0.0,0.0,1,1986
3324,9,22879.56,38749.56,0.0,0.0,2969.26,0.0,0.0,7,1955
3325,14,39456.0,73944.0,0.0,0.0,678.5,0.0,9319.08,4,1981
3326,4,59076.0,131088.0,0.0,0.0,8420.0,0.0,9319.08,5,1958
3327,9,22879.56,38749.56,0.0,0.0,3934.5,0.0,0.0,11,1952
3328,8,59076.0,131088.0,0.0,0.0,0.0,0.0,8998.68,11,1957
3329,20,44712.0,157800.0,0.0,0.0,1880.0,0.0,23270.64,8,1981
3330,4,22879.56,38749.56,0.0,0.0,5617.75,0.0,0.0,3,1988
3331,8,22879.56,38749.56,0.0,0.0,1828.0,0.0,0.0,5,1984
3332,19,59076.0,131088.0,0.0,0.0,11000.0,0.0,9084.24,12,1956
3333,1,85188.0,150792.0,0.0,0.0,6.56,0.0,17631.72,8,1953
3334,19,37380.0,65700.0,3.76,2469.86,650.0,0.0,17631.72,4,1967
3335,1,22879.56,38749.56,0.0,0.0,825.0,0.0,0.0,7,1971
3336,0,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,9,1956
3337,20,62484.0,79848.0,11580.48,0.0,0.0,0.0,7173.8,7,1989
3338,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1959
3339,9,54648.0,77856.0,0.0,0.0,1023.79,0.0,17631.72,12,1978
3340,23,31200.0,53496.0,0.0,0.0,650.0,0.0,8334.69,5,1968
3341,15,22879.56,38749.56,0.0,0.0,1278.0,0.0,0.0,11,1966
3342,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,12,1969
3343,10,28152.0,66204.0,0.0,0.0,420.0,0.0,0.0,5,1974
3344,16,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1955
3345,1,22879.56,38749.56,0.0,0.0,4418.7,0.0,0.0,12,1988
3346,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1969
3347,14,22879.56,38749.56,0.0,0.0,994.4,0.0,0.0,1,1961
3348,12,22879.56,38749.56,0.0,0.0,6035.7,0.0,0.0,1,1966
3349,8,62340.0,88932.0,0.0,0.0,4300.39,0.0,17631.72,8,1961
3350,10,46764.0,82152.0,0.0,0.0,650.0,0.0,17631.72,2,1966
3351,2,44712.0,157800.0,0.0,0.0,90.0,0.0,22015.08,4,1965
3352,2,31200.0,53496.0,0.0,0.0,650.0,0.0,8845.2,10,1978
3353,8,22879.56,38749.56,0.0,0.0,8561.75,0.0,0.0,4,1981
3354,6,67656.0,143952.0,0.0,0.0,0.0,0.0,20313.72,5,1980
3355,8,85188.0,150792.0,0.0,0.0,26580.67,0.0,4927.59,6,1954
3356,18,22879.56,38749.56,0.0,0.0,2450.5,0.0,0.0,10,1957
3357,19,22879.56,38749.56,0.0,0.0,42.0,0.0,0.0,10,1959
3358,23,54648.0,77856.0,0.0,0.0,1023.79,0.0,23270.64,2,1973
3359,9,31200.0,48888.0,0.0,0.0,2431.1,0.0,9084.24,1,1960
3360,19,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,4,1956
3361,0,22879.56,38749.56,0.0,0.0,5144.05,0.0,0.0,8,1980
3362,1,32088.0,56388.0,29.22,0.0,650.0,0.0,23270.64,9,1977
3363,18,28152.0,66204.0,0.0,0.0,7680.0,0.0,0.0,6,1953
3364,22,44712.0,157800.0,0.0,0.0,54.0,0.0,10768.56,3,1964
3365,16,22879.56,38749.56,0.0,0.0,3960.0,0.0,0.0,3,1984
3366,0,22879.56,38749.56,0.0,0.0,1907.66,0.0,0.0,10,1977
3367,13,49512.0,66192.0,0.0,484.45,4678.18,0.0,21331.42,4,1961
3368,15,132.0,2880.0,0.0,0.0,2682.5,0.0,0.0,7,1960
3369,2,56316.0,98904.0,0.0,0.0,650.0,0.0,1769.64,8,1974
3370,14,49512.0,66192.0,0.0,0.0,0.0,0.0,12125.58,4,1956
3371,18,46764.0,82152.0,0.0,0.0,750.0,0.0,9352.77,12,1951
3372,0,59076.0,131088.0,0.0,0.0,0.0,0.0,17109.6,1,1961
3373,10,22879.56,38749.56,0.0,0.0,1320.6,0.0,0.0,5,1970
3374,15,59076.0,131088.0,0.0,0.0,0.0,0.0,157.29,11,1987
3375,10,34152.84,333105.48,0.0,0.0,52.18,0.0,0.0,9,1958
3376,10,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,7,1977
3377,15,22879.56,38749.56,0.0,0.0,3495.55,0.0,0.0,11,1952
3378,9,22879.56,38749.56,0.0,0.0,5024.8,0.0,0.0,4,1969
3379,7,59076.0,131088.0,0.0,0.0,4253.6,0.0,17631.72,6,1954
3380,14,22879.56,38749.56,0.0,0.0,7022.5,0.0,0.0,2,1960
3381,18,22879.56,38749.56,0.0,0.0,638.6,0.0,0.0,10,1963
3382,15,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,5,1956
3383,10,22879.56,38749.56,0.0,0.0,2343.0,0.0,0.0,2,1958
3384,6,22879.56,38749.56,0.0,0.0,1505.1,0.0,0.0,5,1964
3385,15,22879.56,38749.56,0.0,0.0,1787.5,0.0,0.0,6,1979
3386,14,85188.0,150792.0,0.0,0.0,0.0,0.0,2643.72,4,1977
3387,0,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1961
3388,0,22879.56,38749.56,0.0,0.0,2354.71,0.0,0.0,10,1983
3389,19,42180.0,74076.0,0.0,0.0,650.0,0.0,11756.16,11,1959
3390,2,59076.0,131088.0,0.0,1045.45,0.0,0.0,2969.68,10,1978
3391,18,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1967
3392,15,22879.56,38749.56,0.0,0.0,1826.0,0.0,0.0,5,1974
3393,0,22879.56,38749.56,0.0,0.0,750.0,0.0,0.0,10,1973
3394,4,22879.56,38749.56,0.0,0.0,1752.3,0.0,0.0,6,1980
3395,2,59076.0,131088.0,0.0,0.0,1953.2,0.0,22710.84,7,1969
3396,20,52464.0,125736.0,0.0,0.0,650.0,0.0,9329.16,8,1983
3397,19,22879.56,38749.56,0.0,0.0,3207.1,0.0,0.0,11,1986
3398,8,14496.0,38028.0,0.0,0.0,9186.0,0.0,0.0,5,1988
3399,19,22879.56,38749.56,0.0,0.0,4479.0,0.0,0.0,5,1978
3400,10,49512.0,66192.0,0.0,0.0,14859.2,0.0,22015.08,2,1972
3401,17,74988.0,140976.0,0.0,0.0,650.0,0.0,23270.64,9,1964
3402,10,85188.0,150792.0,0.0,0.0,11408.4,0.0,17631.72,1,1975
3403,9,59076.0,131088.0,0.0,0.0,21747.94,0.0,8564.64,5,1979
3404,6,28080.0,52920.0,0.0,0.0,0.0,0.0,0.0,3,1961
3405,23,59076.0,131088.0,0.0,0.0,725.0,0.0,22710.84,7,1964
3406,0,49932.0,93552.0,0.0,0.0,650.0,0.0,1106.72,8,1969
3407,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,3,1973
3408,12,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,2,1962
3409,18,22879.56,38749.56,0.0,0.0,346.5,0.0,0.0,1,1979
3410,15,22879.56,38749.56,0.0,0.0,3232.9,0.0,0.0,3,1960
3411,10,26928.0,38172.0,0.0,0.0,1264.8,0.0,0.0,4,1958
3412,14,49512.0,66192.0,0.0,0.0,78.27,0.0,2451.93,1,1976
3413,11,34152.0,59976.0,0.0,0.0,674.88,0.0,23270.64,5,1967
3414,21,60864.0,213120.0,0.0,0.0,365.3,0.0,3894.66,10,1974
3415,15,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1970
3416,18,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,4,1972
3417,19,22879.56,38749.56,0.0,0.0,940.8,0.0,0.0,2,1989
3418,22,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,2,1979
3419,15,67656.0,126600.0,0.0,0.0,0.0,0.0,23270.64,2,1951
3420,19,59076.0,131088.0,0.0,0.0,0.0,0.0,1717.35,1,1964
3421,19,22879.56,38749.56,0.0,0.0,816.5,0.0,0.0,9,1988
3422,5,22879.56,38749.56,0.0,0.0,2679.5,0.0,0.0,11,1960
3423,10,67656.0,143952.0,0.0,0.0,0.0,0.0,179.28,4,1952
3424,12,31200.0,53496.0,0.0,0.0,1044.0,0.0,17109.6,7,1961
3425,19,46764.0,82152.0,0.0,0.0,650.0,0.0,17160.97,11,1971
3426,10,22879.56,38749.56,0.0,0.0,3633.3,0.0,0.0,6,1989
3427,16,37380.0,65700.0,0.0,0.0,1369.08,0.0,9237.72,7,1951
3428,6,50796.0,114168.0,0.0,0.0,-71.32,0.0,17631.72,3,1982
3429,15,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,1,1954
3430,0,22879.56,38749.56,0.0,0.0,3488.43,0.0,0.0,10,1973
3431,0,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,3,1978
3432,22,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1957
3433,19,59196.0,103944.0,0.0,0.0,650.0,0.0,9319.08,7,1975
3434,15,49248.0,86508.0,0.0,1227.07,650.0,0.0,5436.13,10,1984
3435,23,22879.56,38749.56,0.0,0.0,1086.0,0.0,0.0,1,1965
3436,14,22879.56,38749.56,0.0,0.0,2651.0,0.0,0.0,5,1974
3437,9,97968.0,173388.0,0.0,0.0,10890.0,0.0,9237.72,1,1977
3438,10,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,9,1954
3439,20,22879.56,38749.56,0.0,0.0,4605.4,0.0,0.0,9,1965
3440,21,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1984
3441,23,37380.0,65700.0,12183.64,0.0,650.0,0.0,17631.72,5,1980
3442,8,22879.56,38749.56,0.0,0.0,4634.6,0.0,0.0,3,1981
3443,14,46764.0,82152.0,0.0,0.0,650.0,0.0,3614.64,2,1982
3444,0,56472.0,75924.0,0.0,533.36,0.0,0.0,0.0,6,1951
3445,6,22879.56,38749.56,0.0,0.0,776.5,0.0,0.0,4,1962
3446,5,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,2,1982
3447,19,85188.0,150792.0,0.0,0.0,0.0,0.0,1769.64,8,1954
3448,14,52464.0,125736.0,308.05,0.0,2381.0,0.0,6809.32,1,1950
3449,14,52464.0,125736.0,0.0,0.0,650.0,0.0,9807.72,6,1986
3450,14,59076.0,131088.0,0.0,0.0,3906.81,0.0,0.0,11,1954
3451,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,1,1976
3452,15,22879.56,38749.56,0.0,0.0,967.5,0.0,0.0,9,1971
3453,14,60864.0,213120.0,0.0,0.0,0.0,0.0,17631.72,3,1962
3454,5,52464.0,125736.0,0.0,0.0,650.0,0.0,23270.64,11,1959
3455,9,67656.0,143952.0,0.0,0.0,0.0,0.0,17631.72,1,1969
3456,20,22879.56,38749.56,0.0,0.0,4432.35,0.0,0.0,10,1975
3457,15,59076.0,131088.0,0.0,0.0,280.49,0.0,7308.48,6,1965
3458,2,59076.0,131088.0,0.0,0.0,0.0,0.0,17631.72,10,1965
3459,6,22879.56,38749.56,0.0,0.0,1976.0,0.0,0.0,11,1967
3460,14,31200.0,53496.0,0.0,0.0,-190.03,0.0,16511.31,6,1965
3461,9,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,1,1976
3462,16,49512.0,66192.0,0.0,0.0,2318.65,0.0,7892.75,5,1956
3463,20,22879.56,38749.56,0.0,0.0,5643.0,0.0,0.0,1,1973
3464,3,22879.56,38749.56,0.0,0.0,2434.3,0.0,0.0,8,1973
3465,14,60864.0,213120.0,0.0,0.0,90.0,0.0,17631.72,11,1967
3466,10,36852.0,52128.0,0.0,0.0,511.9,0.0,29.88,9,1984
3467,18,23587.2,324000.0,0.0,0.0,6000.0,0.0,0.0,8,1974
3468,15,22879.56,38749.56,0.0,0.0,3627.0,0.0,0.0,10,1981
3469,18,22879.56,38749.56,0.0,0.0,5323.5,0.0,0.0,5,1955
3470,10,52464.0,125736.0,0.0,0.0,0.0,0.0,-171.52,11,1957
3471,14,22879.56,38749.56,0.0,0.0,1367.3,0.0,0.0,2,1968
3472,22,22879.56,38749.56,0.0,0.0,2950.2,0.0,0.0,9,1960
3473,16,34152.0,59976.0,0.0,1444.03,4049.25,0.0,0.0,7,1986
3474,5,74988.0,140976.0,0.0,23898.16,325.0,0.0,4906.29,6,1980
3475,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1970
3476,2,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1956
3477,22,22879.56,38749.56,0.0,0.0,45.0,0.0,0.0,8,1974
3478,10,22879.56,38749.56,0.0,0.0,4905.6,0.0,0.0,4,1960
3479,15,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,2,1975
3480,8,56472.0,75924.0,0.0,1941.95,0.0,0.0,52.29,5,1987
3481,10,22879.56,38749.56,0.0,0.0,6006.0,0.0,0.0,3,1987
3482,8,66408.0,85752.0,955.24,2240.48,455.52,0.0,3749.45,1,1973
3483,12,26004.0,44580.0,0.0,0.0,422.5,0.0,17631.72,6,1981
3484,20,85188.0,150792.0,0.0,0.0,9962.0,0.0,2165.16,4,1953
3485,19,22879.56,38749.56,0.0,0.0,549.0,0.0,0.0,9,1958
3486,9,31200.0,53496.0,0.0,64.88,0.0,0.0,0.0,6,1987
3487,6,22879.56,38749.56,0.0,0.0,1548.95,0.0,0.0,2,1988
3488,9,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,6,1958
3489,3,14496.0,38028.0,0.0,0.0,11532.0,0.0,0.0,4,1980
3490,9,44712.0,157800.0,0.0,27159.09,286.5,0.0,5388.67,3,1954
3491,10,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,2,1950
3492,14,39456.0,73944.0,0.0,0.0,650.0,0.0,23270.64,1,1963
3493,6,54648.0,77856.0,0.0,0.0,1023.79,0.0,16100.52,8,1986
3494,8,49512.0,66192.0,0.0,0.0,1799.65,0.0,0.0,10,1951
3495,20,59076.0,110088.0,0.0,0.0,0.0,0.0,2643.72,1,1950
3496,20,22879.56,38749.56,0.0,0.0,3372.0,0.0,0.0,6,1966
3497,15,132.0,2880.0,0.0,0.0,22520.0,0.0,0.0,7,1955
3498,8,40560.0,71208.0,373.76,991.23,650.0,0.0,5817.66,8,1989
3499,12,22879.56,38749.56,0.0,0.0,880.0,0.0,0.0,10,1962
3500,1,22879.56,38749.56,0.0,0.0,2491.5,0.0,0.0,8,1974
3501,2,44712.0,157800.0,0.0,0.0,396.0,0.0,9319.08,8,1989
3502,15,60864.0,213120.0,0.0,0.0,60.0,0.0,25176.37,2,1987
3503,19,31200.0,48888.0,0.0,0.0,1376.74,0.0,7223.84,10,1957
3504,9,59076.0,131088.0,0.0,0.0,1236.82,0.0,0.0,8,1971
3505,6,36120.0,63480.0,6169.21,0.0,650.0,0.0,9716.28,3,1962
3506,20,67656.0,150792.0,0.0,0.0,0.0,0.0,9329.16,10,1974
3507,13,46764.0,82152.0,0.0,4634.06,4956.8,0.0,21331.42,7,1962
3508,11,22879.56,38749.56,0.0,0.0,649.0,0.0,0.0,11,1987
3509,18,56316.0,98904.0,0.0,0.0,650.0,0.0,9329.16,5,1984
3510,18,59076.0,131088.0,0.0,0.0,1700.0,0.0,17624.25,7,1969
3511,7,59076.0,131088.0,0.0,0.0,9076.8,0.0,59.76,5,1972
3512,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,2,1953
3513,7,30024.0,108996.0,0.0,0.0,54.0,0.0,17631.72,11,1989
3514,15,67656.0,143952.0,0.0,0.0,7219.99,0.0,17631.72,8,1987
3515,1,56124.0,70536.0,41.7,0.0,-35.5,0.0,20151.27,10,1971
3516,3,22879.56,38749.56,0.0,0.0,3286.8,0.0,0.0,5,1976
3517,9,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,4,1957
3518,11,22879.56,112317.84,0.0,0.0,8161.2,0.0,0.0,10,1971
3519,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1969
3520,10,32556.0,59856.0,670.37,3164.89,3302.52,0.0,13747.76,7,1969
3521,15,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,8,1978
3522,20,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,9,1959
3523,19,22879.56,38749.56,0.0,0.0,4351.0,0.0,0.0,4,1950
3524,3,37212.0,69708.0,0.0,0.0,650.0,0.0,23270.64,5,1970
3525,22,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,4,1973
3526,1,22879.56,38749.56,0.0,0.0,5043.28,0.0,0.0,2,1962
3527,22,44712.0,157800.0,0.0,0.0,258.0,0.0,17631.72,6,1980
3528,16,28152.0,66204.0,0.0,0.0,3037.35,0.0,0.0,10,1969
3529,20,59076.0,131088.0,0.0,0.0,5262.0,0.0,5877.24,12,1979
3530,19,22879.56,38749.56,0.0,0.0,2084.5,0.0,0.0,10,1965
3531,18,33060.0,58080.0,0.0,0.0,0.0,0.0,0.0,4,1989
3532,2,46764.0,82152.0,0.0,0.0,650.0,0.0,9329.16,8,1957
3533,20,62484.0,79848.0,3960.71,0.0,340.71,0.0,2309.43,7,1968
3534,8,31200.0,48888.0,748.97,0.0,5328.3,0.0,8998.68,3,1958
3535,20,26928.0,38172.0,0.0,0.0,400.0,0.0,0.0,10,1987
3536,1,85188.0,150792.0,0.0,0.0,13794.24,0.0,23270.64,5,1963
3537,19,22879.56,38749.56,0.0,0.0,2233.2,0.0,0.0,4,1965
3538,6,59076.0,131088.0,0.0,0.0,1000.0,0.0,9237.72,9,1965
3539,1,50148.0,71304.0,0.0,0.0,798.69,0.0,13209.57,7,1988
3540,18,67656.0,143952.0,0.0,0.0,0.0,0.0,23270.64,7,1976
3541,20,39456.0,73944.0,3148.92,0.0,1470.0,0.0,9237.72,1,1979
3542,16,67656.0,143952.0,0.0,0.0,10708.56,0.0,1769.64,12,1952
3543,6,22879.56,38749.56,0.0,0.0,1301.3,0.0,0.0,1,1980
3544,8,52464.0,125736.0,0.0,0.0,650.0,0.0,18991.64,9,1961
3545,15,44712.0,157800.0,0.0,24109.09,132.0,0.0,5877.24,12,1960
3546,6,22879.56,38749.56,0.0,0.0,1850.2,0.0,0.0,6,1972
3547,12,49512.0,66192.0,0.0,0.0,3517.6,0.0,1769.64,2,1981
3548,0,7260.0,60312.0,0.0,0.0,5074.16,0.0,0.0,4,1962
3549,14,44976.0,78984.0,0.0,0.0,775.39,0.0,23270.64,2,1965
3550,19,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,5,1988
3551,15,44712.0,157800.0,0.0,0.0,8138.0,0.0,17631.72,9,1965
3552,8,22879.56,38749.56,0.0,0.0,8970.5,0.0,0.0,11,1956
3553,6,49512.0,66192.0,0.0,0.0,500.0,0.0,0.0,8,1975
3554,13,59076.0,131088.0,0.0,0.0,0.0,0.0,23270.64,10,1955
3555,10,22879.56,38749.56,0.0,0.0,1799.15,0.0,0.0,6,1961
